height,hash,time,latest_url,previous_hash,previous_url,peer_count,unconfirmed_count,high_gas_price,medium_gas_price,low_gas_price,high_priority_fee,medium_priority_fee,low_priority_fee,base_fee,last_fork_height,last_fork_hash
18783223,1d56f0eac111c25263fdca66b4ab009263c4bd32704386be67db0401d02ccac6,498,91,695,695,26,64810,47911080845,46274971141,42672505249,895917065,653524363,465801819,42468618913,18782467,65
18783224,23a7137335824d84b8bb60b36fd6e62b477757083d78cdba7d52a70bf5e2760d,499,113,261,261,26,64331,47911080845,46279372655,42877818267,891820836,648946832,425084557,41945020834,18782467,65
18783225,159a07cbd632f0aae688a686bb63fe901c032464a1b4d3463dd5045a69e0fb63,500,63,509,509,26,64457,47911080845,46286975842,42955942601,882298692,647952281,425084557,42591026935,18782467,65
18783226,5c4837c38aa0483aa4f3c0b1d27da8b03ad0fd8cd809addcd1a0642aa4fbf2cb,501,280,475,475,26,64814,47911080845,46311056400,43037347605,862469292,650092022,465801819,41741927254,18782467,65
18783227,edf2cffe4838aeedfc16d4f4dae0e84f8a6d2ba1eda3e134ec641af718ccd764,502,730,224,224,26,64322,47911080845,46298982398,43104867599,864246543,645770913,425084557,41160600304,18782467,65
18783228,7c672fbb43105a5b9297225303906bf196484809aef24693f72f9aa1923508f3,504,377,746,746,26,64289,47904922736,46287178940,43045943907,878612297,647245549,425084557,40398573531,18782467,65
18783228,7c672fbb43105a5b9297225303906bf196484809aef24693f72f9aa1923508f3,503,377,746,746,26,64617,47904922736,46287178940,43045943907,878612297,647245549,425084557,40398573531,18782467,65
18783230,4766440e3032e9f3898e26d41e8b093d5c7f7552cd37c173a1fed3a17ff09e58,505,208,770,770,26,64425,47899061160,46273693572,43029141071,875671602,646605013,425084557,41660787311,18782467,65
18783230,4766440e3032e9f3898e26d41e8b093d5c7f7552cd37c173a1fed3a17ff09e58,505,208,770,770,26,64580,47899061160,46273693572,43029141071,875671602,646605013,425084557,41660787311,18782467,65
18783231,d7448cf79f89d5029b2471d59eb95a96ebcf41b70f3e74bd1a22273863d29063,506,658,315,315,26,64961,47899061160,46293140796,43080625156,898894648,652827850,465801819,41306593894,18782467,65
18783232,b5ea6cc1d49ae3ca6e5a1ca0c40716e2471707556240577480c652022ec33d12,507,550,212,212,26,64931,47899061160,46282603277,42979303767,887502943,651688680,465801819,40644302556,18782467,65
18783233,84d541876f65884ec23fe661eeb576bc4756ab5d0172f293bef981732aafeacc,508,408,716,716,26,64458,47899061160,46245492233,42837289014,899023623,648641545,424773680,39974380807,18782467,65
18783234,492aa25a6e4725a11f6bb0bcbc9d71a1cd0c2d604aa4287547ee851f045f236a,510,217,642,642,26,65057,47899061160,46256606989,42789467048,1045304768,667388771,465452709,37269478020,18782467,65
18783234,492aa25a6e4725a11f6bb0bcbc9d71a1cd0c2d604aa4287547ee851f045f236a,509,217,642,642,26,64777,47899061160,46240710037,42789467048,1045304768,663269660,424773680,37269478020,18782467,65
18783236,8f9876298d7b6ef1e0202c8ea11ceec4d2665f9bb6d32c42df362f8ed32192dc,511,437,307,307,26,64438,47891643274,46189028614,42658905035,1140995870,670957205,424571654,43127324544,18782467,65
18783236,8f9876298d7b6ef1e0202c8ea11ceec4d2665f9bb6d32c42df362f8ed32192dc,511,437,307,307,26,64632,47891643274,46189028614,42658905035,1140995870,670957205,424571654,43127324544,18782467,65
18783237,96d65ea1f19d2f28e85ba8d108d65f3eed5b4f8033776de0042ba70026b16732,512,461,470,470,26,64632,47891643274,46216030411,42928923011,1157453591,672602977,424571654,47150658993,18782467,65
18783238,b119085dad842bb760bd17cba784eccaf43b644db59b46c14f0ec6db83624fe9,513,532,644,644,26,64805,47891643274,46310466158,43868124936,1114385132,668445005,424571654,45279733811,18782467,65
18783239,9764d44c6d6dd55c98fcf60d6f7e8698b9681345ff030017bf1ee5b7eef0c2e0,514,463,77,77,26,65148,47891643274,46379982065,44158156425,1107890466,671899169,465146172,43859536847,18782467,65
18783240,e7095e52ad8ca64feba59764883547b416b8b65bb618ce87fc2cf7334f03f21b,515,705,304,304,26,64606,47891643274,46393164169,44158736519,1118551173,668906159,424757158,45307032410,18782467,65
18783241,d4dc87ce48891d1563652910d307b509f57b7ecd62c8d1a19475bff7d675f915,516,646,31,31,26,65125,47891643274,46439883688,44171731334,1092439475,670447978,465271588,43519558225,18782467,65
18783242,8250f89e939d9ca92611f91fd2df5d08a0be6f15f2d62d594dbaeeae864e3a1e,517,400,664,664,26,65135,47891643274,46434014424,44171481422,1056359660,666884865,465271588,41922343292,18782467,65
18783243,6cfc061a7899c088a2c31a94e6f22bae10dc3aa9d24c06dfbeed1d741631d35a,518,333,243,243,26,65130,47882902335,46410299207,44170996721,1086833726,669858786,465271588,42896785540,18782467,65
18783243,6cfc061a7899c088a2c31a94e6f22bae10dc3aa9d24c06dfbeed1d741631d35a,519,333,243,243,26,64852,47882902335,46394525307,44170688889,1086833726,665755485,424757158,42896785540,18782467,65
18783244,60310f894e3a4ba335b6233275736ff454549edd3770caabfd0e42811c5dfd5d,520,290,774,774,26,64837,47882902335,46383958652,44170688889,1066244525,663696565,424757158,42398268412,18782467,65
18783245,af431fd3302daf6d2fbd799837b6678e868ebc4774cc934cf6eefb00826da215,521,527,150,150,26,65328,47882902335,46404509645,44170996721,1064482061,667623619,465271588,41908547567,18782467,65
18783246,19c34c34afb9517689df80b03450ecfe947ccfca281476c4a78b63d1f9441881,522,78,202,202,26,65304,47882902335,46390162785,44165092715,1075906222,668800324,465614477,41071855988,18782467,65
18783247,0b2c955c6c5ec5086fb3cfb3f261d4d9724fbb04219d7bff0055537ace7ae6e3,523,38,593,593,26,65277,47882902335,46366147791,44165092715,1105920789,671588473,465614477,40445907897,18782467,65
18783248,fa73f45be099d441de1d29c074e8825c699f1bc218cbc9da911159a00e34b8b5,524,771,135,135,26,65351,47882902335,46366147791,44165092715,1105920789,671588473,465614477,42589301710,18782467,65
18783249,b01e327d33acbc7d81270be6ae5fa79643a9e2af68057d2016ae6ae99f8c70e7,525,529,352,352,26,64911,47882902335,46321892985,44053844867,1169698214,673825137,425173014,41392175000,18782467,65
18783250,b97671260725545d5104afec8a84759e9091462d6404798a35d7a89286fd27a7,526,567,89,89,26,65229,47882902335,46335472432,44044242283,1225995272,683437991,465614477,41837629653,18782467,65
18783251,dbfa3f45e8a3ce65fbd38a3803cabb1a12c0f016e85ac845d694856afecc066d,528,674,363,363,26,64833,47882902335,46355910108,44152744480,1532926254,710035049,425173014,38333091541,18782467,65
18783251,dbfa3f45e8a3ce65fbd38a3803cabb1a12c0f016e85ac845d694856afecc066d,527,674,363,363,26,65010,47882902335,46355910108,44152744480,1532926254,710035049,425173014,38333091541,18782467,65
18783252,b9724beeb92ad5f5f3aa28b3baa34d7215d1cbcf9f66896640c756f09210d1b4,529,566,767,767,26,65408,47882902335,46299605770,43880739956,1532252054,712129726,464974402,42988419662,18782467,65
18783253,90c4647a0257805001b089c27cafad4d1c2558527b020e04f4f71d38cbd07e77,530,443,348,348,26,64923,47882902335,46293853416,43879012897,1507541009,705454890,424283357,44479780006,18782467,65
18783254,d6fcbc1ffe15b7df856926d73ae7370120f73d295b85c8c5681ad5603c5175ea,531,655,597,597,26,65460,47882902335,46337475328,43879302305,1448266407,703613933,464624165,43435822519,18782467,65
18783255,82ebaa284413cca79d8847b9d8d946dd4ebafa27291f4372998fc70dc4ff23a2,532,403,779,779,26,64709,47882902335,46341193643,43878906584,1430102712,697711060,424283357,43055355843,18782467,65
18783256,2a20097c2187d3c5cadff776aea1eefd8f6b1519422f33b7556e84d93cb641e6,533,129,721,721,26,63803,47882902335,46344567266,43880931847,1444283801,699393170,424283357,43404668250,18782467,65
18783257,a5dbe1c673958531021de42615ab21cfa2ab907b65fcb8c1d2f7723f97b9d15f,534,499,95,95,26,63808,47882902335,46367095989,43880931847,1441895798,699154370,424283357,41927126322,18782467,65
18783257,a5dbe1c673958531021de42615ab21cfa2ab907b65fcb8c1d2f7723f97b9d15f,534,499,95,95,26,63960,47882902335,46367095989,43880931847,1441895798,699154370,424283357,41927126322,18782467,65
18783258,915c88a1d9530158349469e9a2367c935dc993dc558a22cffdde1b1748b4c491,535,445,662,662,26,63974,47878548598,46340421738,43878149754,1378307638,692666237,423527150,42962602657,18782467,65
18783259,945723bf70b679086c104aa85a6846c7e77b1c5fef0dd5ea215ddfe6fac28f83,536,456,274,274,26,64178,47878548598,46331635758,43878149754,1326264170,687461890,423527150,42315978969,18782467,65
18783260,f283f1f1a9dbcad8b37be72d5f10f6736e62fd74a611a59cd2eb596b0c07ecab,537,750,262,262,26,64537,47878548598,46337432169,43878437894,1287038865,687616770,463778046,42111768402,18782467,65
18783261,aaace1663dc061807cb2ff6753df5cee0b7f2de61bbcf1291fcaa547b3eb68b0,538,514,403,403,26,64058,47878548598,46311584344,43877152925,1288317867,683651614,423527150,42827611263,18782467,65
18783262,8035f0abb271536dcb7298e569e3a12aa4d46ccd4f3bf17b4912d9c270edabef,539,394,522,522,26,64187,47878548598,46309305436,43877152925,1238585231,678678350,423527150,42878904465,18782467,65
18783263,ee738f39c65e883f302b81bdf748e640161c5cb1170952a5807ac6774176e3e6,540,734,170,170,26,64020,47878548598,46308235412,43877152925,1225289608,677348788,423527150,42347504416,18782467,65
18783264,8d621e05c52b70d5389ddcf9b16044690aca686c37fc84ae9645d555c8ff09cd,541,434,351,351,26,64089,47878548598,46294895577,43877152925,1180541396,672836732,423154803,40486209143,18782467,65
18783265,ab928011e418a6e2fc3c29fe2d8b9674b9bad2c2b4d43b078a136ac3da5f3a25,542,517,289,289,26,64335,47878548598,46259071336,43861721794,1153793874,670686688,423154803,42298414712,18782467,65
18783266,2d1ec7f1701c785fb5b94950b64128004d6c001bb6bb20127176ad9a878d848e,543,139,446,446,26,64307,47878548598,46250338168,43792223294,1127668343,668348301,423154803,43399728313,18782467,65
18783267,4c8143cf961822f876e87de4cb00e0a4bb6945e7d5dd613eea69e7d3e908ec24,544,229,92,92,26,64294,47878548598,46261942333,43857191092,1100998587,665681326,423154803,43744494308,18782467,65
18783657,901740e85925de7979fad2dac926600100e22f693566d13d8370b7db8252db0e,545,440,248,248,25,66987,47701356611,46421855391,44401554551,915095355,674027960,497314826,44430135654,18782791,38
18783662,ba881704f8dd27ee3d163ca3133827608db1c7920673e874afa816f781d79f8f,546,573,306,306,26,67195,47686655741,46378533079,44401271096,844427785,667480990,497314826,41044727408,18782791,38
18783668,4e5f4fbd34af372c0f988d2da1739c195e1cbf2c74329dba7ad74645f0848e08,547,236,336,336,26,67050,47656589087,46375969641,44384463443,904211713,673587200,497314826,47249944500,18782791,38
18783673,68803c4d88e30c72ed310109f96697e781c82dd455f3a332ed9c2ad93927f8dc,548,321,750,750,26,67205,47656589087,46540736458,44427198669,934380871,681488247,532163598,47461443863,18782791,38
18783678,92837a9a83e1620f51733597b2df8bdf408c4245f754bd23ac92f0d4e270ff64,549,449,278,278,26,67244,47656589087,46576248011,44489924508,920996326,677662783,495706158,45381849031,18782791,38
18783683,cbc47113227b2fb46623404f00e6240f2884f9b25475ec0749f8b0a6008d672e,550,623,98,98,26,67323,47744774878,46649372289,44678214582,888820937,672924260,495706158,46142802490,18782791,38
18783688,699590cf493ae49cc3ecd9f9723378d7b8180d6096bc4f2b1f422d6d2deddb87,551,325,758,758,26,67340,47656589087,46546388944,44702700655,886843847,672503903,495255354,41788992541,18782791,38
18783693,c1801e57ad8198c45b69ba6faf49d3435a3f14ccf58f26870ad967f4a59b9d45,552,588,386,386,26,67404,47656589087,46483574240,44687771312,855124361,673238971,529159032,45322574853,18782791,38
18783698,7d1a825289a3bf0b1292b3f602b39fe0f3cd72d58fdeaf24a52906d555e864af,553,378,425,425,26,67489,47656589087,46472794290,44700061277,854672139,673742436,521819245,44043417184,18782791,38
18783703,6d7f39c1e9be251a7b6a1a94c0f45b856b78d0a73ed92ddcbd2c4368c2f4c651,554,336,312,312,26,66842,47632014245,46309030050,44610003712,848632697,675220951,555297812,42430256901,18782791,38
18783708,dcc5cda38836fd26bccd568603715360d6fe3cb7b436a3c3558538c253742958,555,677,48,48,26,66938,47632014245,46143945753,43357625218,801052389,667373707,520661671,40648231828,18782791,38
18783714,6893987ebe15153da538bc3ee0355f381d0481b1886fa7c6167ebb4dd719c063,556,322,324,324,26,66902,47632014245,46058695213,42548620282,811763187,668459481,520661671,38169109646,18782791,38
18783719,254a35c0944570adb73edfca374d8bfd9a1d7759c08352e0cec835116a5a9b87,557,116,16,16,26,66953,47604756018,45896688846,41153424958,787419657,665801227,520243102,37629970417,18782791,38
18783724,a76cfde0bbb81e7c9fa4cc73541e8617e7496ba43473a09ba2bb2b1044087aa3,558,504,145,145,26,67101,47604756018,45767221577,40055455745,764141689,660294958,520243102,37235060388,18782791,38
18783729,d589dc4ce8ffbdfcaa30e31a144494fd9f391f20fde7ceaf4cf82e27eb356c4a,559,649,121,121,26,67025,47594683366,45609583748,38583827427,764141689,661940332,520243102,36800990044,18782791,38
18783734,ee9c0a5f7bb17ab09113d59df32d92b68d678c7578aa51f3c63ec8d837afe167,560,736,217,217,26,67115,47594683366,45591181254,38492933863,767453974,663998927,520243102,35889467404,18782791,38
18783738,4c5c94ef7a760d28fca0891728df0aecdfd6cae275f3dcf0dc4ff2bd8e5bed51,561,228,487,487,26,67334,47578766332,45510215044,38045884378,800686588,666736272,518849942,37292822539,18782791,38
18783744,d5ef4bfcfb401757e4e4ae9b03f4101131b5671f382502eca152033181d335bc,562,651,41,41,26,67240,47578766332,45579670467,38932007973,883203607,675003672,518849942,38299536835,18782791,38
18783749,213cd7cfb45bf035ede223ccb36f84fb778df8fdc5ef7e5db9a87577edbb48b0,563,107,724,724,26,67363,47578766332,45687836419,40184305982,888907507,675850646,518849942,40213658910,18782791,38
18783754,322d7f1435b96093dcbc8dad89e2bf90b350be7fd54bef0cab40168bbf5e8b80,564,152,617,617,26,66905,47562180567,45766415960,41054658716,958666113,683198285,519156469,38625092523,18782791,38
18783759,f9d4a113169b0494727d26f5b57a1787d3a773558801044d885f13c430b71a9f,565,767,782,782,26,66805,47562180567,45795470792,41473819082,919864184,679315538,518191984,39684366038,18782791,38
18783764,166550806716dea03d059e4d8aee79b5c93b95a0e1ed5d008a9a00cdb300972e,566,67,686,686,26,66927,47562180567,45808612641,41703334904,894623667,676343977,518191984,38587439718,18782791,38
18783769,78be7d3d87a5d76594cc0c62b7e019ee5035c38b7574709d3b8e062be03b7054,567,369,702,702,26,67055,47553563806,45647412901,40360622307,886319976,675464578,522144136,38878646643,18782791,38
18783774,2b7883fa492f63cf52e6373d6cf6f06e2d9b46973e6e9482f5a71d61f390f40e,568,133,441,441,26,67117,47553563806,45737258905,41548554942,906299582,677306537,521734065,41297977039,18782791,38
18783779,12da8ed907280a20eb3e32ede46d5f4f920ce5d9cd63760dfff467afb0bdd144,569,59,459,459,26,67244,47553563806,45845545994,42644693825,916869056,678252936,521734065,40661347237,18782791,38
18783784,de3a1c9a744d640efe36906f887f55aa09924a031a45356b656ad95cc1f7a25a,570,681,472,472,26,67296,47540013438,45850232557,42709594637,888485504,678900135,555092500,40134790319,18782791,38
18783789,fdb857797def3113dc2ed475a2ca400bbddd003af07c33584ba408f1dd17d7c8,571,781,347,347,26,67361,47540013438,45677030106,41301419487,889025725,675743146,521734065,37673695757,18782791,38
18783794,2c433bc4dca6d50545f7f1aed7f6e89e74802d51ac12c1f3ee5364e973efde76,572,136,744,744,26,67426,47540013438,45590799362,40517657280,797599231,666340390,521190079,37517448786,18782791,38
18783799,3e10539d2f7cdb71ac26746806114379a69b74df19b3ceb52b38fb8d614c9624,573,180,298,298,26,65878,47540013438,45408830795,38943004215,871829290,673522932,519312904,35958750763,18782791,38
18783805,1c990652cfa211e3cf955d9c4857a9a449dfca179386707461c47860b56a3e41,574,87,65,65,26,65841,47540013438,45320644994,38311652825,1032907753,689255669,516155967,37606321898,18782791,38
18783810,9b91627d7d6e4b1a36412ebf7f3689caa0f6e0bdbb703ef13099c6e974dc0b78,575,474,15,15,26,66020,47540013438,45305686616,38218540490,942983140,680288020,516155967,35913881710,18782791,38
18783815,f7c9b5e4ed8769a92cb850454b685b525c6a7944dfdf27bba67e5561b01131ab,576,763,211,211,26,66163,47540013438,45272260194,37963523127,1042516143,693503569,549095175,37222892700,18782791,38
18783819,1d45811e0fba05f672f08e4a536c1f87dd38a665061296cebcb36c6a06ca3e7e,577,90,134,134,26,66566,47540013438,45230818817,37976954769,1062163194,691960156,515570371,37846082587,18782861,10
18783824,ffece2bab50403f691fedc543e7d028a984609e407626f19d286ada73211c36a,578,786,740,740,26,66730,47540013438,45347677751,39160734429,974055373,682895779,515570371,37996608701,18782861,10
18783858,e63cc247c02023c4215b4bf229ce62fde02c540f84adb1a15a9606481e6a5d90,579,704,444,444,26,66188,47514229347,45649529641,42427216597,766229785,663799428,561910076,43320458262,18782861,10
18783865,a35f51e8ca6e934f59dc1bc6a512d32b7882d085c273fb2f78c9b492f2fc2e7f,580,490,174,174,26,66408,47471201893,45593657467,42394092517,771212563,663637124,530459300,40640975248,18782861,10
18783972,35acd9655763a7213d93a6fd7cdf7974a78616241f3ce2eb1e402a4bbe179f73,581,163,362,362,26,66960,47345645262,45286531607,41380480246,795936221,666184535,511411270,39285225748,18782882,44
18784005,ed7f28d965a4225eda8605ba81304019e74f0179ca16fb9f6b09590aeffbf9f8,582,727,167,167,26,66505,47280531846,45221700505,41574630255,1001249737,685707867,512629398,40698471866,18782882,44
18784044,b02f55c3a55d474179271342306344591443289d8bc883dd42c79191e693ff70,583,530,49,49,26,66886,47245099277,44808035410,38839648702,835132602,671927260,526766820,34282720815,18782882,44
18784093,cc70b4627d8e7e7a90a6b1df867ede83b721ae7bbf828372fef31b4bbed7eeb1,584,626,331,331,26,66940,47038557058,44633074550,38796163106,957668950,684218811,526049515,35881386477,18782882,44
18784142,00966ccbf78cf3390023c6ce68b9417589c619d14afc07ebbae5cb3df978f591,585,1,684,684,26,66566,46649439761,44385693034,38620089295,907049885,679265788,552328133,36026362280,18783182,30
18784191,f0e492558d159ddf1fb92fbcf92c2786fe6de68301627dd1a115fa4e24b03c8d,586,745,591,591,26,66810,46375016767,44054057536,37229070702,838062079,667712197,534324199,35298505665,18783182,30
18784241,350f09bcca3f1506759835eb07dc756006a0843073568f73405517dfc8008d0c,587,161,9,9,26,66680,46256711442,44361673679,39616489193,895016677,675368711,532102478,41414405280,18783182,30
18784292,b3a392a1b87d61657dbc85cea706f1226f452563cf783c75da244b70f7bb1507,588,539,618,618,26,67753,50659127900,45553953549,42264032001,880926359,675758498,529258629,45571444301,18783182,30
18784341,6180bac6f514c2fded2f7199d52e6cc8ec21a2a5ec583543c80816404e1acc2c,589,300,26,26,26,68252,46263757997,45303886728,43129053507,792896919,662746954,525971837,40184373941,18783182,30
18784391,6d43be6cf021dddf6a7b3d557236da442ebccef9102ec332910915ad1c4be4be,590,335,280,280,26,68374,46212426863,44854445014,42075192067,829939579,664778489,523978167,38367348950,18783182,30
18784438,2a43106f0e2b8c24f69f88c969fce8a44c968e4492cbaf548452479857c5b90e,591,130,596,596,26,68190,46661850255,45316367121,43094880225,753784307,655922552,520759792,44960767897,18783818,58
18784486,09b62b58aa210d61c6ff55f98630ac783c592e064a3b8621cb779adff4e75d3a,592,28,625,625,26,68341,46153556403,45168287365,43161863181,797805805,660170753,534882019,46019149735,18783957,6
18784584,40e37e7ed538b727e594b6890244fcffe9279b45f25658fe2c49f67d71985f27,593,190,402,402,26,68163,53365154713,46475305884,43944865981,909246479,680006332,535421369,50600368484,18784401,7
18784683,c73106f96b2bf7d3e9e7bf24bde2d0539fefc1fb0c2fef38010b90b872b7f350,594,610,607,607,26,68553,46304916140,45495813223,44081945566,931821939,679897810,528802251,49849030606,18784427,50
18784732,abc831df3598e4767ee039f700b105075cd031766d9ac0b8dd8d0847d29c13d3,595,518,707,707,26,68567,58898452243,47773035370,45516641705,1233981631,722090128,541750507,50757328085,18784427,50
18784789,78541f3b45823f5e32a83c8047c0d17d566759e1c35475a7719a079e8fdf7650,596,368,421,421,26,67679,50478360799,46148404516,41863740893,951784342,695635988,554961491,36195289435,18784438,14
18784829,fe2877249d07cbb2aa379b3937a382f31363257667885251a302fc7384583a4b,597,782,154,154,26,68160,47950662571,45362739002,36991560325,897700613,686998142,556220777,34344233489,18784438,14
18784977,35ecdaecdffddfba5da421e535b8539c61c1dfb7a8a72bd374a4c55337a91550,598,164,537,537,25,68503,46167722533,44352008397,38580624444,918722317,684918218,564615056,33916956284,18784560,20
18785026,65465aa11666bed05f97743de69b5ab9c2e533eebbfc11f0430397eb518da0a1,599,314,254,254,26,68568,46129645635,44696191873,41407390446,1057747311,698088048,548154824,41223490430,18784631,54
18785076,7f7faa49fef587bf18a1f0aef4149f0c1b98adc71332866eca861b32e9f992d2,600,391,701,701,26,67631,45990473244,44125503559,38774853110,939499453,688780903,566502520,34596415961,18784631,54
18785127,7f4c4faf31e51507d07f33b7ceaefe6adeeee09337e4b25205850bbd081d35d6,601,390,218,218,26,67001,45872603916,43560946878,35663586065,864906682,678244913,567137847,35193641922,18784631,54
18785177,006b6e9ed087f3260c7c19313a577a4a85c5c941ed9f9b65fab3d255af25a693,602,0,346,346,26,67094,52812763487,45656398518,42023722896,968634535,690476197,535126439,47109986967,18784631,54
18785226,32ad6b30bdd54c11126ce38344238cfbd26104d974e10434abf862a60e8488a3,603,156,631,631,26,66986,49791712311,45569051939,43468268916,1094718039,705342734,553254217,45245639131,18784631,54
18785276,c42ce5e956e7780c3edd7f9e820ba5edcc265824447597bb9b22454f4fac8fc6,604,597,523,523,26,66936,46082051549,45215029521,44028987422,902947493,686537410,530600680,42185856307,18784631,54
18785326,c5fbd7d19150a4bcdf5bb45596d681949e194838c495925d8c1aeb28d69d6217,605,603,417,417,26,66842,46118190321,45119629320,43899268570,976713602,695787274,526738556,42097645635,18784631,54
18785375,848eb9fbcb8ac8eec1198427aacd0d4507942984bb757cf13c80049528aec2d5,606,406,146,146,26,66928,46001456078,44630114888,40621728451,918687944,689697325,524216689,42779644694,18784739,63
18785424,b6c24dfcb78870e7c437a41146728aacd3755d30ba78a1fdc485d92eaf82bae3,607,557,416,416,26,66658,45867347696,44684656328,42681112603,894956278,683744092,525889656,41523805808,18784739,63
18785474,59cddf67117555317e294ed878fc1c8e1dc613cbd72437ec4b875c5bb1f8f80b,608,270,58,58,26,66689,46946309539,45258638168,44082663250,1138180834,708474833,532644717,41956676911,18784739,63
18785524,fab069b7cc5297d830de418a26491cfe453715d0ec2d615cc7cb862afb0b11f7,609,772,53,53,26,66689,45866082046,44526469279,40711838850,970780859,694499048,527043726,37516053826,18784739,63
18785574,726bd06741a8dc7ee72d7145f90a0250bfa699f0aa3241276076e82794d2cdbe,610,348,357,357,26,66792,45721372195,44034253383,38054099392,789587229,673043097,538174507,35239190743,18784739,63
18785625,485f63e1facaaade27109f09483dfc9efc93229c606320a431c92a383bf3c5cb,611,213,219,219,26,66338,45685387582,44057420318,39359014625,919255565,685650981,521786167,35789917480,18784739,63
18785674,0a7984fef1cf4f98fbb98266f3312207103812c5ef9af3fefddfff3bb95ada3b,612,33,18,18,26,66363,45652084069,44572314136,42164155121,839743024,683555361,551733664,41855482773,18784739,63
18785724,054460c2ee18604696415993644ddadd79ab9b9d417fe6015826ee1600d4bdb2,613,15,216,216,26,66473,45489162099,44177621478,41768395293,867875245,683094183,558183409,40230104867,18784739,63
18785773,e342d3a7f4c0afb1630be4d594ebe0dd93ba4e2277ee741750431f323832d877,614,694,652,652,26,66827,51755151400,45373374805,42898343481,1081865367,707606027,545266365,46082863485,18784739,63
18785931,49a65c3f7286c55a2943ac82c22f61f02fec58331fd89a07993745372253dd6a,615,220,749,749,26,65814,57238570548,46441208079,43726866790,1051752582,696234934,543280404,55144151803,18784739,63
18785971,76f86f6e0dd8bc47071c949d9a49443354ac623363985eac91f6cd7c501d980a,616,365,208,208,26,66310,54959856311,46434134754,44077196931,900605515,680663734,533659804,54665203955,18784739,63
18786022,e4711f5ae0fa810ba96f7c02860e407d9244ee07d112ebf2aed38a0d75321da3,617,701,93,93,26,66272,55750114361,46692454207,44479330748,852467220,672974529,531501378,57381663400,18784739,63
18786070,5764a805fd97dd14c855e2d769316b643e1bc47038dded79d6c0e7b02f0ce84e,618,268,122,122,26,66740,86620570103,50809110743,45518998436,1329116660,722139156,533169141,72793001929,18784739,63
18786121,652fd1e25169c25ce004ca99bff61033d7985d42d0eb894a9506413377ed010e,619,313,506,506,26,66213,56499145978,47985162353,45575272713,1167359349,708542311,521413711,51198129601,18784739,63
18786171,6e60e3e516cd2ea8612cc6a5b451f35ea3b59121dcc35f990f1601c44bca92e6,620,340,776,776,26,66125,57124021086,48117768861,45691977594,1595793451,750166559,515242775,57928579532,18784739,63
18786220,6c35dad9e545741a54515624e01f92e060948fb5529016f4be5055a5dd3b5bb2,621,331,604,604,26,66091,56003967472,48161372320,45774939291,1211786462,715260582,522929593,50844193628,18784739,63
18786268,ad8a0851fa0374374e80257b420b8141e9614325488849074d5f126c94989d81,622,521,619,619,26,66284,55392888394,47799263441,45780882318,1014273707,696788976,521412096,48808063874,18784835,77
18786318,cf2f866767b61eb2b299cc6ae16c8d0b4810fb12154c55dfcf61259558c07a86,623,630,466,466,26,66533,54235414761,47868857236,45805781342,850240145,671396774,506376784,49341769078,18784835,77
18786368,08ca7130e18a53c2761dd3ff6b362c9f67f39fbb4bed2ab5c34a2080faf6015e,624,26,681,681,6,67032,53852999994,47835238117,45816978322,1021640252,686964926,492209930,52265930192,18784835,77
18786417,078bce1bec9f8a5aa9efd6837cc60e05b5bb4c988f3fcbafd42d7cc04cac299c,625,25,480,480,26,66938,53257949954,47780838510,45846948077,1088106473,684082243,482641599,49717340004,18784835,77
18786465,0eae73425c73ff11aee00562b0ae52eca79d92209146ae38653b0681641a7e69,626,52,539,539,5,67195,56756359002,48278851736,45846948077,914063599,671930312,476932639,59497302821,18784835,77
18787112,b73e8ac98f5ac6369bab3f36d5630976933671764f8c1395e28700ead4bb7c9e,627,558,341,341,17,63698,48341732799,46602975321,41987369791,894273070,650855979,487007492,37269183650,18784835,77
18787162,8be2b056aaaa7eb94fef242fdbc4468d150aef3d558226ecdd3de608056be0e2,628,431,431,431,17,63340,54361625875,47904925168,46104817488,1002982165,664446076,477457161,48236048226,18784835,77
18787211,63642c842f7aeb26adc47cd97dd85354726437ca233c432ab6ff6da65f62fa4d,629,307,581,581,3,62182,48407251735,46706234493,43290344580,915637355,656127832,482087007,40452232517,18784835,77
18787261,96f4bb7f1ee71b8aa21cbca5b4ca1535412a3503ee061702a8742f4ecf4427b1,630,462,445,445,7,62966,48117411949,46142460244,39805881620,903431744,657109320,481515487,41386599455,18784835,77
18787311,e1681c58f1c9cf0fbdd482b7e149fdafd1e1859615f792b6722372ff60d18f57,631,687,723,723,4,62192,47742740274,46223218039,42131847869,1101344288,707634757,475629372,38096997355,18784854,71
18787359,59da7a158c1d557cea1cd9cb761e080a82f4ed23d79b16fd072096cdbc8aef9b,632,271,104,104,21,63230,47975155798,46744288607,45255559081,1235190802,721170501,473568817,43460001303,18784854,71
18787409,68aa3a06739ba1e3b0886ab2a2869f13f820feda6e4a0e059eb4602039426aeb,633,323,548,548,16,62056,53309878787,47423950712,46070227087,1108330272,700576119,483565933,46590676103,18784854,71
18787459,4bba7d4bbb32214ee91b6e0474909cde804c30d9ace00186ebfaa3e44f6c992c,634,227,380,380,15,61499,47550448025,46039769014,40873479122,976423548,686824413,480493702,37563051342,18784854,71
18787508,f99ab349f40ed81254bc660a971bb87f9d2459cc8b559de8469e61ca89737c19,635,766,88,88,16,61201,47492492906,45659658287,38861770491,896495737,669090625,479621678,35384225781,18784854,71
